symbol	GeneID
GPBP1L1	ENSG00000159592
TMEM69	ENSG00000159596
EFCAB14	ENSG00000159658
DFFA	ENSG00000160049
CCDC28B	ENSG00000160050
IQCC	ENSG00000160051
TMEM234	ENSG00000160055
BSDC1	ENSG00000160058
ZBTB8A	ENSG00000160062
ATAD3B	ENSG00000160072
SSU72	ENSG00000160075
UBE2J2	ENSG00000160087
ZNF362	ENSG00000160094
FNDC5	ENSG00000160097
S100A1	ENSG00000160678
CHTOP	ENSG00000160679
ZBTB7B	ENSG00000160685
FLAD1	ENSG00000160688
SHC1	ENSG00000160691
ADAR	ENSG00000160710
IL6R	ENSG00000160712
UBE2Q1	ENSG00000160714
CHRNB2	ENSG00000160716
CRTC2	ENSG00000160741
FDPS	ENSG00000160752
RUSC1	ENSG00000160753
PAQR6	ENSG00000160781
PMF1	ENSG00000160783
SLC25A44	ENSG00000160785
LMNA	ENSG00000160789
UBQLN4	ENSG00000160803
GPATCH4	ENSG00000160818
LRRC71	ENSG00000160838
FCRL3	ENSG00000160856
CYP4A22	ENSG00000162365
PDZK1IP1	ENSG00000162366
TAL1	ENSG00000162367
BEND5	ENSG00000162373
ELAVL4	ENSG00000162374
COA7	ENSG00000162377
ZYG11B	ENSG00000162378
SLC1A7	ENSG00000162383
CZIB	ENSG00000162384
MAGOH	ENSG00000162385
ACOT11	ENSG00000162390
FAM151A	ENSG00000162391
PARS2	ENSG00000162396
LEXM	ENSG00000162398
BSND	ENSG00000162399
PLPP3	ENSG00000162407
NOL9	ENSG00000162408
PRKAA2	ENSG00000162409
KLHL21	ENSG00000162413
ZSWIM5	ENSG00000162415
GMEB1	ENSG00000162419
SLC45A1	ENSG00000162426
SELENON	ENSG00000162430
AK4	ENSG00000162433
CTRC	ENSG00000162438
LZIC	ENSG00000162441
RBP7	ENSG00000162444
KNCN	ENSG00000162456
FBLIM1	ENSG00000162458
TMEM82	ENSG00000162460
SLC25A34	ENSG00000162461
AKR7A3	ENSG00000162482
DRAXIN	ENSG00000162490
PDPN	ENSG00000162493
LRRC38	ENSG00000162494
DHRS3	ENSG00000162496
MATN1	ENSG00000162510
LAPTM5	ENSG00000162511
SDC3	ENSG00000162512
PEF1	ENSG00000162517
SYNC	ENSG00000162520
RBBP4	ENSG00000162521
KIAA1522	ENSG00000162522
TSSK3	ENSG00000162526
TMCO4	ENSG00000162542
CAMK2N1	ENSG00000162545
ALPL	ENSG00000162551
WNT4	ENSG00000162552
SCNN1D	ENSG00000162572
MXRA8	ENSG00000162576
MEGF6	ENSG00000162591
CCDC27	ENSG00000162592
IL23R	ENSG00000162594
DIRAS3	ENSG00000162595
C1orf87	ENSG00000162598
OMA1	ENSG00000162600
MYSM1	ENSG00000162601
TM2D1	ENSG00000162604
USP1	ENSG00000162607
ADGRL4	ENSG00000162618
LRRIQ3	ENSG00000162620
LRRC53	ENSG00000162621
TYW3	ENSG00000162623
LHX8	ENSG00000162624
SNX7	ENSG00000162627
B3GALT2	ENSG00000162630
NTNG1	ENSG00000162631
FAM102B	ENSG00000162636
HENMT1	ENSG00000162639
AKNAD1	ENSG00000162641
C1orf52	ENSG00000162642
DNAI3	ENSG00000162643
GBP2	ENSG00000162645
ATXN7L2	ENSG00000162650
GBP4	ENSG00000162654
ZNF326	ENSG00000162664
HFM1	ENSG00000162669
BRINP3	ENSG00000162670
GFI1	ENSG00000162676
KCNT2	ENSG00000162687
AGL	ENSG00000162688
VCAM1	ENSG00000162692
EXTL2	ENSG00000162694
SLC30A7	ENSG00000162695
DNAJA1P5	ENSG00000162699
ZNF281	ENSG00000162702
ARPC5	ENSG00000162704
CADM3	ENSG00000162706
NLRP3	ENSG00000162711
ZNF496	ENSG00000162714
TRIM58	ENSG00000162722
SLAMF9	ENSG00000162723
OR2M5	ENSG00000162727
KCNJ9	ENSG00000162728
IGSF8	ENSG00000162729
DDR2	ENSG00000162733
PEA15	ENSG00000162734
PEX19	ENSG00000162735
VANGL2	ENSG00000162738
SLAMF6	ENSG00000162739
OLFML2B	ENSG00000162745
SLC9C2	ENSG00000162753
KLHDC9	ENSG00000162755
C1orf74	ENSG00000162757
LMX1A	ENSG00000162761
LRRC52	ENSG00000162763
FLVCR1	ENSG00000162769
GARIN4	ENSG00000162771
ATF3	ENSG00000162772
RBM15	ENSG00000162775
DENND2D	ENSG00000162777
TDRD5	ENSG00000162782
IER5	ENSG00000162783
BPNT1	ENSG00000162813
SPATA17	ENSG00000162814
C1orf115	ENSG00000162817
BROX	ENSG00000162819
NBPF20	ENSG00000162825
ACP6	ENSG00000162836
WDR64	ENSG00000162843
KIF26B	ENSG00000162849
TFB2M	ENSG00000162851
CNST	ENSG00000162852
PM20D1	ENSG00000162877
B3GALNT2	ENSG00000162885
C1orf147	ENSG00000162888
MAPKAPK2	ENSG00000162889
IL20	ENSG00000162891
IL24	ENSG00000162892
FCMR	ENSG00000162894
PIGR	ENSG00000162896
FCAMR	ENSG00000162897
CAPN2	ENSG00000162909
MRPL55	ENSG00000162910
OBSCN-AS1	ENSG00000162913
TRIM17	ENSG00000162931
DISC1	ENSG00000162946
H3-3A	ENSG00000163041
COQ8A	ENSG00000163050
RPRD2	ENSG00000163125
CTSS	ENSG00000163131
BNIPL	ENSG00000163141
TNFAIP8L2	ENSG00000163154
LYSMD1	ENSG00000163155
SCNM1	ENSG00000163156
TMOD4	ENSG00000163157
VPS72	ENSG00000163159
S100A11	ENSG00000163191
LCE3D	ENSG00000163202
SMCP	ENSG00000163206
IVL	ENSG00000163207
SPRR3	ENSG00000163209
SPRR2D	ENSG00000163216
PGLYRP4	ENSG00000163218
S100A9	ENSG00000163220
S100A12	ENSG00000163221
TDRD10	ENSG00000163239
CFAP141	ENSG00000163263
PMVK	ENSG00000163344
PBXIP1	ENSG00000163346
PYGO2	ENSG00000163348
HIPK1	ENSG00000163349
LENEP	ENSG00000163352
DCST2	ENSG00000163354
DCST1	ENSG00000163357
INAVA	ENSG00000163362
YY1AP1	ENSG00000163374
NAXE	ENSG00000163382
SLC22A15	ENSG00000163393
IGFN1	ENSG00000163395
ATP1A1	ENSG00000163399
LMOD1	ENSG00000163431
ELF3	ENSG00000163435
TMEM183A	ENSG00000163444
TRIM46	ENSG00000163462
KRTCAP2	ENSG00000163463
TSACC	ENSG00000163467
CCT3	ENSG00000163468
TMEM79	ENSG00000163472
SSR2	ENSG00000163479
ADORA1	ENSG00000163485
FCRL4	ENSG00000163518
NFASC	ENSG00000163531
FCRL1	ENSG00000163534
SPTA1	ENSG00000163554
MNDA	ENSG00000163563
PYHIN1	ENSG00000163564
IFI16	ENSG00000163565
AIM2	ENSG00000163568
SMIM12	ENSG00000163866
ZMYM6	ENSG00000163867
GRIK3	ENSG00000163873
ZC3H12A	ENSG00000163874
MEAF6	ENSG00000163875
SNIP1	ENSG00000163877
DNALI1	ENSG00000163879
HEYL	ENSG00000163909
EXO5	ENSG00000164002
CLDN19	ENSG00000164007
C1orf50	ENSG00000164008
ERMAP	ENSG00000164010
ZNF691	ENSG00000164011
RAB4A	ENSG00000168118
H3-4	ENSG00000168148
RNF187	ENSG00000168159
GNG4	ENSG00000168243
IRF2BP2	ENSG00000168264
COA6	ENSG00000168275
MFSD2A	ENSG00000168389
HJV	ENSG00000168509
SERINC2	ENSG00000168528
NDUFS5	ENSG00000168653
SLC16A4	ENSG00000168679
AHCYL1	ENSG00000168710
RAB3B	ENSG00000169213
OR6F1	ENSG00000169214
RSPO1	ENSG00000169218
GCSAML	ENSG00000169224
THBS3	ENSG00000169231
SLC50A1	ENSG00000169241
EFNA1	ENSG00000169242
SHE	ENSG00000169291
PTAFR	ENSG00000169403
CD52	ENSG00000169442
SPRR1B	ENSG00000169469
SPRR1A	ENSG00000169474
CRCT1	ENSG00000169509
DFFB	ENSG00000169598
ACTRT2	ENSG00000169717
CALML6	ENSG00000169885
OTUD3	ENSG00000169914
TAS1R3	ENSG00000169962
GPR37L1	ENSG00000170075
GPR25	ENSG00000170128
LRRN2	ENSG00000170382
SLC30A1	ENSG00000170385
KISS1	ENSG00000170498
S1PR1	ENSG00000170989
ZNF672	ENSG00000171161
ZNF692	ENSG00000171163
OR2M4	ENSG00000171180
LURAP1	ENSG00000171357
LRRC8C	ENSG00000171488
LRRC8D	ENSG00000171492
COL24A1	ENSG00000171502
LPAR3	ENSG00000171517
CLSTN1	ENSG00000171603
PIK3CD	ENSG00000171608
SLC25A33	ENSG00000171612
SPSB1	ENSG00000171621
PLEKHG5	ENSG00000171680
SPATA46	ENSG00000171722
TMEM51	ENSG00000171729
NHLH1	ENSG00000171786
SLFNL1	ENSG00000171790
CTPS1	ENSG00000171793
METTL18	ENSG00000171806
COL8A2	ENSG00000171812
EXOSC10	ENSG00000171824
KLF17	ENSG00000171872
SRGAP2C	ENSG00000171943
PPIH	ENSG00000171960
EPHX4	ENSG00000172031
LCE1D	ENSG00000172155
NEGR1	ENSG00000172260
ALG14	ENSG00000172339
GNG12	ENSG00000172380
INSL5	ENSG00000172410
FGGY	ENSG00000172456
RPL12P13	ENSG00000172746
RXFP4	ENSG00000173080
HSPA6	ENSG00000173110
MTX1	ENSG00000173171
CKS1B	ENSG00000173207
MAB21L3	ENSG00000173212
VANGL1	ENSG00000173218
OR10K1	ENSG00000173285
C1QB	ENSG00000173369
C1QA	ENSG00000173372
DAB1	ENSG00000173406
ARV1	ENSG00000173409
NMNAT1	ENSG00000173614
APOBEC4	ENSG00000173627
HSPB7	ENSG00000173641
UQCRH	ENSG00000173660
TAS1R1	ENSG00000173662
TOMM20	ENSG00000173726
C1orf100	ENSG00000173728
PPIAP7	ENSG00000173810
PLK3	ENSG00000173846
PIFO	ENSG00000173947
GNG5	ENSG00000174021
CD34	ENSG00000174059
CYB561D1	ENSG00000174151
SELP	ENSG00000174175
PHLDA3	ENSG00000174307
GLIS1	ENSG00000174332
PODN	ENSG00000174348
EXO1	ENSG00000174371
SLC26A9	ENSG00000174502
MFSD4A	ENSG00000174514
TMEM81	ENSG00000174529
GOLT1A	ENSG00000174567
AKIRIN1	ENSG00000174574
ANGEL2	ENSG00000174606
PDZK1	ENSG00000174827
GLMN	ENSG00000174842
AMY1B	ENSG00000174876
CD164L2	ENSG00000174950
PDIK1L	ENSG00000175087
MARCKSL1	ENSG00000175130
SH3BP5L	ENSG00000175137
OR2T1	ENSG00000175143
TMEM51-AS1	ENSG00000175147
NPPA	ENSG00000175206
CENPS	ENSG00000175279
DRD5P2	ENSG00000175658
KDF1	ENSG00000175707
AURKAIP1	ENSG00000175756
SFN	ENSG00000175793
DENND2C	ENSG00000175984
B3GALT6	ENSG00000176022
ZNF683	ENSG00000176083
CRYBG2	ENSG00000176092
HMGB4	ENSG00000176256
ZBTB8OS	ENSG00000176261
PFN1P10	ENSG00000176378
RNPEP	ENSG00000176393
CLK2	ENSG00000176444
LINC00303	ENSG00000176754
KRT18P28	ENSG00000176855
MTHFR	ENSG00000177000
NUDT4B	ENSG00000177144
OR2T35	ENSG00000177151
NAP1L4P1	ENSG00000177173
OR14C36	ENSG00000177174
RIMKLA	ENSG00000177181
OR2M7	ENSG00000177186
OR2T12	ENSG00000177201
OR2T33	ENSG00000177212
OR2M1P	ENSG00000177233
KCNA3	ENSG00000177272
OR2AJ1	ENSG00000177275
KCNA2	ENSG00000177301
UBE2U	ENSG00000177414
	ENSG00000177452
OR2T8	ENSG00000177462
OR2G3	ENSG00000177476
OR2G2	ENSG00000177489
OR2B11	ENSG00000177535
NHLH2	ENSG00000177551
C1orf167-AS1	ENSG00000177553
JUN	ENSG00000177606
PGBD5	ENSG00000177614
GBA1	ENSG00000177628
AGTRAP	ENSG00000177674
FAM87B	ENSG00000177757
CDKN2AIPNLP1	ENSG00000177770
RAB4A-AS1	ENSG00000177788
TMEM78	ENSG00000177800
KCNJ10	ENSG00000177807
SVBP	ENSG00000177868
ZBTB41	ENSG00000177888
RPS27	ENSG00000177954
DMAP1	ENSG00000178028
BOLA1	ENSG00000178096
CCDC185	ENSG00000178395
CTNNBIP1	ENSG00000178585
GAPDHP29	ENSG00000178596
	ENSG00000178715
RIIAD1	ENSG00000178796
TMEM52	ENSG00000178821
RNF186	ENSG00000178828
HYI	ENSG00000178922
ERICH3	ENSG00000178965
KLHDC7A	ENSG00000179023
RCC2	ENSG00000179051
DPM3	ENSG00000179085
FUCA1	ENSG00000179163
HNRNPCL1	ENSG00000179172
TMEM125	ENSG00000179178
CATSPERE	ENSG00000179397
VWA1	ENSG00000179403
HNRNPCL4	ENSG00000179412
ZBTB18	ENSG00000179456
NBPF17P	ENSG00000179571
FCER1A	ENSG00000179639
SPEN-AS1	ENSG00000179743
PIK3CD-AS1	ENSG00000179840
CITED4	ENSG00000179862
CFAP276	ENSG00000179902
ITLN1	ENSG00000179914
TRNAU1AP	ENSG00000180098
RCC1	ENSG00000180198
PLD5	ENSG00000180287
OR10AA1P	ENSG00000180409
OR6K4P	ENSG00000180437
MIGA1	ENSG00000180488
YOD1	ENSG00000180667
OR10K2	ENSG00000180708
GPR157	ENSG00000180758
PDIA3P1	ENSG00000180867
LINC01555	ENSG00000180869
GREM2	ENSG00000180875
C1orf105	ENSG00000180999
FCRL6	ENSG00000181036
ENTR1P2	ENSG00000181101
H2BC27P	ENSG00000181201
H2AC25	ENSG00000181218
DLSTP1	ENSG00000181227
ZNF678	ENSG00000181450
GPR88	ENSG00000181656
AMIGO1	ENSG00000181754
LSM10	ENSG00000181817
IBA57	ENSG00000181873
SNRPE	ENSG00000182004
FAM89A	ENSG00000182118
TDRKH	ENSG00000182134
SHISAL2A	ENSG00000182183
PRAMEF8	ENSG00000182330
PAQR7	ENSG00000182749
OR2T29	ENSG00000182783
C1orf116	ENSG00000182795
ACBD3	ENSG00000182827
LCK	ENSG00000182866
TCHHL1	ENSG00000182898
RGS7	ENSG00000182901
FAM43B	ENSG00000183114
RABIF	ENSG00000183155
SELENOF	ENSG00000183291
RPSAP19	ENSG00000183298
OR2T34	ENSG00000183310
EPHA10	ENSG00000183317
GBP6	ENSG00000183347
FHL3	ENSG00000183386
SF3A3	ENSG00000183431
TENT5C	ENSG00000183508
UTP11	ENSG00000183520
HMGN3P1	ENSG00000183586
H3C13	ENSG00000183598
FAM167B	ENSG00000183615
BMP8A	ENSG00000183682
TMEM50A	ENSG00000183726
SLC35F3	ENSG00000183780
LIN9	ENSG00000183814
ANKRD45	ENSG00000183831
IQGAP3	ENSG00000183856
SRARP	ENSG00000183888
DUSP5P1	ENSG00000183929
ST6GALNAC3	ENSG00000184005
PTP4A2	ENSG00000184007
OR2T10	ENSG00000184022
CNTN2	ENSG00000184144
SPRR4	ENSG00000184148
OR10J5	ENSG00000184155
C1QTNF12	ENSG00000184163
H2AC20	ENSG00000184260
H2AC21	ENSG00000184270
TACSTD2	ENSG00000184292
MROH7	ENSG00000184313
S100A7A	ENSG00000184330
CSF1	ENSG00000184371
A3GALT2	ENSG00000184389
NCMAP	ENSG00000184454
PDE4B	ENSG00000184588
TAFA3	ENSG00000184599
ZBTB40	ENSG00000184677
H2BC21	ENSG00000184678
MGAT4EP	ENSG00000184774
CLCNKB	ENSG00000184908
MANEAL	ENSG00000185090
FAF1	ENSG00000185104
MIXL1	ENSG00000185155
PGBD2	ENSG00000185220
ZBTB37	ENSG00000185278
SMYD3	ENSG00000185420
IFNLR1	ENSG00000185436
ROR1	ENSG00000185483
MUC1	ENSG00000185499
FAM131C	ENSG00000185519
SPATA45	ENSG00000185523
POU3F1	ENSG00000185668
	ENSG00000185839
DNAH14	ENSG00000185842
CCDC190	ENSG00000185860
RNPC3	ENSG00000185946
LCE3A	ENSG00000185962
LCE3E	ENSG00000185966
AIDA	ENSG00000186063
NBPF6	ENSG00000186086
OR4F5	ENSG00000186092
AGBL4	ENSG00000186094
TEX38	ENSG00000186118
POLR3C	ENSG00000186141
UBL4B	ENSG00000186150
CYP4Z1	ENSG00000186160
EDARADD	ENSG00000186197
MTARC1	ENSG00000186205
LCE5A	ENSG00000186207
LCE1E	ENSG00000186226
MST1P2	ENSG00000186301
OR10T2	ENSG00000186306
NUDT17	ENSG00000186364
CYP4X1	ENSG00000186377
CCDC30	ENSG00000186409
OR6P1	ENSG00000186440
TMEM222	ENSG00000186501
CLCNKA	ENSG00000186510
ARHGAP30	ENSG00000186517
CROCCP5	ENSG00000186543
FOXD2	ENSG00000186564
HPDL	ENSG00000186603
FOXE3	ENSG00000186790
LCE1A	ENSG00000186844
TNFRSF18	ENSG00000186891
FAM183A	ENSG00000186973
RHD	ENSG00000187010
CYP4A11	ENSG00000187048
FOXD3	ENSG00000187140
SPATA21	ENSG00000187144
RNF220	ENSG00000187147
LCE4A	ENSG00000187170
LCE2A	ENSG00000187173
LCE2C	ENSG00000187180
LCE2D	ENSG00000187223
LCE3B	ENSG00000187238
HSD3BP1	ENSG00000187481
GJA4	ENSG00000187513
PRAMEF10	ENSG00000187545
TLR5	ENSG00000187554
PLEKHN1	ENSG00000187583
ISG15	ENSG00000187608
SAMD11	ENSG00000187634
OR2T27	ENSG00000187701
GABRD	ENSG00000187730
AMY1C	ENSG00000187733
PEAR1	ENSG00000187800
ZFP69B	ENSG00000187801
ZFP69	ENSG00000187815
TTC24	ENSG00000187862
FYB2	ENSG00000187889
LDLRAD2	ENSG00000187942
HS6ST1P1	ENSG00000187952
KLHL17	ENSG00000187961
PLA2G2C	ENSG00000187980
SNHG28	ENSG00000188004
S100A3	ENSG00000188015
RAB42	ENSG00000188060
GPR89B	ENSG00000188092
AGRN	ENSG00000188157
HES4	ENSG00000188290
ZNF669	ENSG00000188295
OR6N2	ENSG00000188340
DYNLT4	ENSG00000188396
SELL	ENSG00000188404
ACTBP11	ENSG00000188460
SRSF10	ENSG00000188529
OR2G6	ENSG00000188558
FAM72B	ENSG00000188610
DPYD	ENSG00000188641
S100A16	ENSG00000188643
RHCE	ENSG00000188672
RBM34	ENSG00000188739
BCL2L15	ENSG00000188761
CATSPER4	ENSG00000188782
PLA2G2E	ENSG00000188784
MTF1	ENSG00000188786
TMCO2	ENSG00000188800
TMEM201	ENSG00000188807
CNR2	ENSG00000188822
FAM78B	ENSG00000188859
GJB3	ENSG00000188910
CFAP126	ENSG00000188931
NOC2L	ENSG00000188976
AADACL3	ENSG00000188984
VHLL	ENSG00000189030
S100A13	ENSG00000189171
OR14I1	ENSG00000189181
BTBD8	ENSG00000189195
PNRC2	ENSG00000189266
GJB5	ENSG00000189280
S100A14	ENSG00000189334
KAZN	ENSG00000189337
SLC35E2B	ENSG00000189339
MMP23B	ENSG00000189409
SH2D5	ENSG00000189410
GJB4	ENSG00000189433
RNU1-75P	ENSG00000194297
S100A4	ENSG00000196154
OR6K2	ENSG00000196171
STK40	ENSG00000196182
OR10J1	ENSG00000196184
TMEM63A	ENSG00000196187
CTSE	ENSG00000196188
SEMA4A	ENSG00000196189
OR2T2	ENSG00000196240
OR2C3	ENSG00000196242
OR10J3	ENSG00000196266
BECN2	ENSG00000196289
SRGAP2B	ENSG00000196369
THEM5	ENSG00000196407
ZNF124	ENSG00000196418
S100A5	ENSG00000196420
NBPF4	ENSG00000196427
YRDC	ENSG00000196449
ESRRG	ENSG00000196482
GDAP2	ENSG00000196505
SLC6A9	ENSG00000196517
OR2T3	ENSG00000196539
FAM72A	ENSG00000196550
AJAP1	ENSG00000196581
SLC30A10	ENSG00000196660
LCE1B	ENSG00000196734
S100A2	ENSG00000196754
OR14A16	ENSG00000196772
SPRR2B	ENSG00000196805
LAMB3	ENSG00000196878
H2BC26	ENSG00000196890
OR2T4	ENSG00000196944
ZMYM1	ENSG00000197056
LCE1C	ENSG00000197084
SLC6A17	ENSG00000197106
LRRC8B	ENSG00000197147
SLC2A7	ENSG00000197241
FAM110D	ENSG00000197245
GUCA2A	ENSG00000197273
DDI2	ENSG00000197312
TRIM33	ENSG00000197323
S100A7L2	ENSG00000197364
OR6N1	ENSG00000197403
IPP	ENSG00000197429
OR13G1	ENSG00000197437
OR2L5	ENSG00000197454
ZNF695	ENSG00000197472
FAM177B	ENSG00000197520
MIB2	ENSG00000197530
OR6Y1	ENSG00000197532
DMBX1	ENSG00000197587
OR11L1	ENSG00000197591
CDC42SE1	ENSG00000197622
CR1L	ENSG00000197721
S100A10	ENSG00000197747
MAP1LC3C	ENSG00000197769
TAF13	ENSG00000197780
ATAD3A	ENSG00000197785
INKA2	ENSG00000197852
MDS2	ENSG00000197880
HRNR	ENSG00000197915
HES5	ENSG00000197921
S100A6	ENSG00000197956
DNM3	ENSG00000197959
MPZL1	ENSG00000197965
C1orf122	ENSG00000197982
SNHG12	ENSG00000197989
AVPR1B	ENSG00000198049
OR2T6	ENSG00000198104
OR2L3	ENSG00000198128
MIER1	ENSG00000198160
MAN1A2	ENSG00000198162
SZT2	ENSG00000198198
	ENSG00000198358
ANKRD35	ENSG00000198483
YTHDF2	ENSG00000198492
ARMH1	ENSG00000198520
RD3	ENSG00000198570
SH2D1B	ENSG00000198574
OR2M2	ENSG00000198601
MDM4	ENSG00000198625
ABHD17AP1	ENSG00000198658
ABCA4	ENSG00000198691
IPO9	ENSG00000198700
OR10R3P	ENSG00000198703
SSBP3-AS1	ENSG00000198711
GLMP	ENSG00000198715
F5	ENSG00000198734
GPATCH3	ENSG00000198746
OXCT2	ENSG00000198754
COLGALT2	ENSG00000198756
SYCP1	ENSG00000198765
RCSD1	ENSG00000198771
BRINP2	ENSG00000198797
LRIG2	ENSG00000198799
FOXJ3	ENSG00000198815
HMGN2	ENSG00000198830
GJC2	ENSG00000198835
DENND4B	ENSG00000198837
KTI12	ENSG00000198841
STYXL2	ENSG00000198842
C1orf68	ENSG00000198854
HSD3BP5	ENSG00000198857
TSEN15	ENSG00000198860
PRMT6	ENSG00000198890
SHISA4	ENSG00000198892
C1orf174	ENSG00000198912
NOS1AP	ENSG00000198929
SMG5	ENSG00000198952
OR10Z1	ENSG00000198967
MIR30E	ENSG00000198974
RNA5SP46	ENSG00000199240
	ENSG00000199241
RNA5S12	ENSG00000199270
RNA5SP52	ENSG00000199318
RNA5S11	ENSG00000199334
RNA5S3	ENSG00000199337
RNU5E-1	ENSG00000199347
	ENSG00000199349
RNA5S1	ENSG00000199352
RNU5F-1	ENSG00000199377
RNU6-369P	ENSG00000199385
RNA5S5	ENSG00000199396
	ENSG00000199442
	ENSG00000199459
	ENSG00000199471
RNU6-37P	ENSG00000199562
	ENSG00000199595
SNORD3G	ENSG00000199666
RNU4-21P	ENSG00000199672
	ENSG00000199710
	ENSG00000199756
RN7SKP291	ENSG00000199831
	ENSG00000199840
RNU5F-6P	ENSG00000199849
RNVU1-22	ENSG00000199879
	ENSG00000199890
RNA5S10	ENSG00000199910
RNU6-161P	ENSG00000199921
	ENSG00000199934
	ENSG00000199959
RNU6-605P	ENSG00000199963
RNU6-403P	ENSG00000200033
RNA5SP65	ENSG00000200036
	ENSG00000200085
SNORA73B	ENSG00000200087
RNU6-778P	ENSG00000200139
RNU5D-1	ENSG00000200169
	ENSG00000200171
	ENSG00000200174
RNU6-1309P	ENSG00000200175
RNU6-179P	ENSG00000200220
RNU6-536P	ENSG00000200254
	ENSG00000200262
RNA5SP62	ENSG00000200327
RNA5S8	ENSG00000200343
RNU6-792P	ENSG00000200360
RNA5S17	ENSG00000200370
RNA5S4	ENSG00000200381
RNU6-1099P	ENSG00000200403
RNA5SP74	ENSG00000200408
	ENSG00000200421
RNU6-1205P	ENSG00000200495
	ENSG00000200508
	ENSG00000200536
	ENSG00000200547
RNU6-414P	ENSG00000200575
	ENSG00000200591
RNA5SP50	ENSG00000200601
RNA5S6	ENSG00000200624
RN7SKP160	ENSG00000200674
RNA5SP68	ENSG00000200755
RNU6-884P	ENSG00000200759
RNU6-753P	ENSG00000200796
RNU1-130P	ENSG00000200800
RNA5SP48	ENSG00000200839
SNORD46	ENSG00000200913
RNU6-501P	ENSG00000200942
RNU5A-8P	ENSG00000200972
	ENSG00000200982
	ENSG00000201003
RNU6-151P	ENSG00000201028
RNU6-704P	ENSG00000201032
	ENSG00000201114
SNORA58B	ENSG00000201129
	ENSG00000201134
RNU6-777P	ENSG00000201135
RNU1-151P	ENSG00000201142
RNA5SP42	ENSG00000201148
RNU6-371P	ENSG00000201153
RNU1-132P	ENSG00000201170
RNU6-776P	ENSG00000201273
RNA5SP72	ENSG00000201312
RNU4-59P	ENSG00000201317
RNA5S9	ENSG00000201321
RNA5SP69	ENSG00000201347
RNA5S14	ENSG00000201355
	ENSG00000201405
	ENSG00000201421
SNORA63C	ENSG00000201448
SNORA55	ENSG00000201457
SNORD45B	ENSG00000201487
RNU4-75P	ENSG00000201491
RNA5SP78	ENSG00000201492
RNU1-141P	ENSG00000201493
	ENSG00000201542
SNORA16B	ENSG00000201544
RNVU1-6	ENSG00000201558
RNA5S2	ENSG00000201588
	ENSG00000201596
	ENSG00000201602
RNU4-42P	ENSG00000201608
RNA5SP51	ENSG00000201620
RNY4P16	ENSG00000201638
RNVU1-24	ENSG00000201699
RNU6-828P	ENSG00000201746
RN7SKP55	ENSG00000201758
RNU6-1071P	ENSG00000201789
	ENSG00000201791
RNU5E-4P	ENSG00000201801
	ENSG00000201868
	ENSG00000201898
RNY1P13	ENSG00000201900
RNU6-1022P	ENSG00000201919
RNA5S15	ENSG00000201925
	ENSG00000201944
RNU6-1240P	ENSG00000202025
	ENSG00000202027
SNORD38A	ENSG00000202031
	ENSG00000202041
RNA5SP19	ENSG00000202056
RNA5SP79	ENSG00000202063
	ENSG00000202078
	ENSG00000202079
RNU1-114P	ENSG00000202167
RNU6-1283P	ENSG00000202184
	ENSG00000202222
	ENSG00000202254
RNA5S16	ENSG00000202257
RNU6-1318P	ENSG00000202259
RNA5SP22	ENSG00000202263
RNA5SP77	ENSG00000202264
RNU6-609P	ENSG00000202329
	ENSG00000202385
RN7SKP269	ENSG00000202415
RNU5E-6P	ENSG00000202444
	ENSG00000202461
RNU6-716P	ENSG00000202491
	ENSG00000202498
RNA5S7	ENSG00000202521
RNA5S13	ENSG00000202526
MIR488	ENSG00000202609
FAM78B-AS1	ENSG00000203307
	ENSG00000203325
LINC01562	ENSG00000203356
	ENSG00000203469
LINC00970	ENSG00000203601
	ENSG00000203605
	ENSG00000203620
OR2T5	ENSG00000203661
OR2L2	ENSG00000203663
EFCAB2	ENSG00000203666
COX20	ENSG00000203667
CHML	ENSG00000203668
IBA57-DT	ENSG00000203684
STUM	ENSG00000203685
CAPN8	ENSG00000203697
TATDN3	ENSG00000203705
LINC00862	ENSG00000203721
C1orf53	ENSG00000203724
LINC00272	ENSG00000203729
TEDDM1	ENSG00000203730
GPR52	ENSG00000203737
NTMT2	ENSG00000203740
OR6K3	ENSG00000203757
OR10T1P	ENSG00000203758
MSTO2P	ENSG00000203761
S100A7P1	ENSG00000203781
LORICRIN	ENSG00000203782
PRR9	ENSG00000203783
LELP1	ENSG00000203784
SPRR2E	ENSG00000203785
KPRP	ENSG00000203786
ADAMTSL4-AS1	ENSG00000203804
H3C14	ENSG00000203811
H2BC18	ENSG00000203814
	ENSG00000203825
H3C15	ENSG00000203852
HSD3BP4	ENSG00000203855
HSD3B1	ENSG00000203857
HSD3BP2	ENSG00000203858
HSD3B2	ENSG00000203859
LINC02868	ENSG00000203864
SPATA42	ENSG00000203897
C1orf146	ENSG00000203910
HSP90B3P	ENSG00000203914
SAMD13	ENSG00000203943
C1orf141	ENSG00000203963
EFCAB7	ENSG00000203965
LDLRAD1	ENSG00000203985
ZYG11A	ENSG00000203995
C1orf185	ENSG00000204006
FOXO6	ENSG00000204060
INPP5B	ENSG00000204084
PHACTR4	ENSG00000204138
ZDHHC18	ENSG00000204160
MACO1	ENSG00000204178
TCEA3	ENSG00000204219
LINC02783	ENSG00000204362
TMEM51-AS2	ENSG00000204464
PRAMEF20	ENSG00000204478
